,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
214,10122,784.0003125,784.759687499998,101,1,1,0 days 00:13:04.000313,0 days 00:13:04.759687,24,,
215,10122,785.434687499999,785.9409375,101,1,1,0 days 00:13:05.434687,0 days 00:13:05.940937,20,,
216,10122,787.409062500001,789.720937499998,101,1,1,0 days 00:13:07.409063,0 days 00:13:09.720937,10,,
217,10122,789.720937499998,791.459062499998,101,1,1,0 days 00:13:09.720937,0 days 00:13:11.459062,24,,
218,10122,793.2815625,794.783437499998,101,1,1,0 days 00:13:13.281563,0 days 00:13:14.783437,24,,
219,10122,795.340312500001,796.994062499998,101,1,1,0 days 00:13:15.340313,0 days 00:13:16.994062,24,,
220,10122,797.5509375,798.327187499999,101,1,1,0 days 00:13:17.550938,0 days 00:13:18.327187,14,,
221,10122,798.377812500001,799.069687499999,101,1,1,0 days 00:13:18.377813,0 days 00:13:19.069687,14,,
222,10122,799.508437500001,800.048437499998,101,1,1,0 days 00:13:19.508438,0 days 00:13:20.048437,14,,
223,10122,802.596562500001,803.4065625,101,1,1,0 days 00:13:22.596563,0 days 00:13:23.406563,14,,
224,10122,804.284062500001,805.1953125,101,1,1,0 days 00:13:24.284063,0 days 00:13:25.195312,14,,
225,10122,807.119062499998,808.823437499999,101,1,1,0 days 00:13:27.119062,0 days 00:13:28.823437,14,,
226,10122,808.9415625,810.2578125,101,1,1,0 days 00:13:28.941563,0 days 00:13:30.257812,14,,
227,10122,812.4178125,813.278437499999,101,1,1,0 days 00:13:32.417812,0 days 00:13:33.278437,14,,
228,10122,816.8559375,817.497187499999,101,1,1,0 days 00:13:36.855938,0 days 00:13:37.497187,22,,
229,10122,817.497187499999,819.572812500001,101,1,1,0 days 00:13:37.497187,0 days 00:13:39.572813,14,,
230,10122,823.470937499998,824.399062500001,101,1,1,0 days 00:13:43.470937,0 days 00:13:44.399063,14,,
231,10122,824.5003125,824.939062499998,101,1,1,0 days 00:13:44.500313,0 days 00:13:44.939062,14,,
